,Area(0072-0135),Mean(0072-0135),Min(0072-0135),Max(0072-0135),Area(0338-0243),Mean(0338-0243),Min(0338-0243),Max(0338-0243),Area(0351-0330),Mean(0351-0330),Min(0351-0330),Max(0351-0330),Area(0457-0352),Mean(0457-0352),Min(0457-0352),Max(0457-0352),Area(0454-0435),Mean(0454-0435),Min(0454-0435),Max(0454-0435)
3138,1254,103.886,-98.0,981.0,1000,106.753,-57.0,849.0,1101,78.799,-67.0,561.0,846,89.978,-89.0,929.0,1024,58.024,-70.0,660.0
3139,1254,105.262,-125.0,759.0,1000,109.364,-69.0,902.0,1101,69.456,-77.0,534.0,846,85.273,-96.0,713.0,1024,56.074,-74.0,610.0
3140,1254,103.012,-97.0,945.0,1000,111.296,-52.0,954.0,1101,73.733,-67.0,438.0,846,77.721,-76.0,845.0,1024,52.393,-62.0,503.0
3141,1254,109.215,-56.0,963.0,1000,108.679,-51.0,928.0,1101,78.337,-57.0,436.0,846,83.48,-72.0,803.0,1024,52.161,-72.0,665.0
3142,1254,101.396,-82.0,857.0,1000,103.692,-109.0,881.0,1101,79.711,-63.0,416.0,846,86.845,-81.0,620.0,1024,57.21,-58.0,541.0
3143,1254,98.859,-65.0,777.0,1000,110.056,-48.0,893.0,1101,78.804,-94.0,468.0,846,86.563,-89.0,754.0,1024,54.162,-64.0,461.0
3144,1254,106.497,-77.0,960.0,1000,103.452,-52.0,864.0,1101,77.46,-72.0,528.0,846,84.551,-64.0,639.0,1024,54.524,-109.0,614.0
3145,1254,102.704,-64.0,959.0,1000,104.895,-80.0,808.0,1101,80.082,-68.0,469.0,846,87.433,-69.0,760.0,1024,60.93,-43.0,515.0
3146,1254,109.283,-80.0,834.0,1000,110.371,-57.0,929.0,1101,80.389,-73.0,512.0,846,87.254,-77.0,628.0,1024,56.536,-79.0,494.0
3147,1254,104.939,-75.0,811.0,1000,105.599,-66.0,827.0,1101,76.486,-67.0,378.0,846,82.487,-79.0,719.0,1024,58.643,-60.0,592.0
3148,1254,105.774,-64.0,910.0,1000,106.375,-50.0,961.0,1101,76.428,-67.0,553.0,846,82.03,-64.0,749.0,1024,51.331,-74.0,618.0
3149,1254,105.907,-100.0,889.0,1000,109.672,-78.0,932.0,1101,73.326,-54.0,645.0,846,84.602,-72.0,706.0,1024,52.526,-53.0,460.0
3150,1254,111.304,-88.0,858.0,1000,106.849,-53.0,797.0,1101,72.375,-71.0,549.0,846,85.689,-62.0,773.0,1024,58.05,-46.0,551.0
3151,1254,105.045,-88.0,899.0,1000,104.933,-50.0,798.0,1101,73.248,-68.0,462.0,846,87.426,-100.0,736.0,1024,53.727,-103.0,566.0
3152,1254,99.912,-59.0,892.0,1000,108.272,-59.0,915.0,1101,75.174,-65.0,408.0,846,85.249,-55.0,556.0,1024,52.179,-53.0,504.0
3153,1254,107.266,-85.0,852.0,1000,109.479,-60.0,969.0,1101,76.085,-67.0,474.0,846,86.492,-89.0,688.0,1024,53.896,-50.0,693.0
3154,1254,107.373,-63.0,860.0,1000,108.61,-58.0,880.0,1101,79.503,-66.0,544.0,846,90.805,-79.0,778.0,1024,51.799,-55.0,482.0
3155,1254,113.329,-83.0,985.0,1000,108.065,-51.0,896.0,1101,74.329,-52.0,451.0,846,82.418,-85.0,730.0,1024,57.116,-53.0,508.0
3156,1254,104.271,-79.0,991.0,1000,112.37,-66.0,871.0,1101,74.717,-60.0,518.0,846,84.798,-62.0,788.0,1024,51.521,-68.0,439.0
3157,1254,105.575,-91.0,883.0,1000,109.783,-44.0,898.0,1101,75.776,-73.0,476.0,846,92.766,-84.0,789.0,1024,51.382,-42.0,501.0
3158,1254,96.138,-79.0,798.0,1000,109.097,-50.0,984.0,1101,73.193,-73.0,507.0,846,88.258,-64.0,783.0,1024,56.628,-78.0,514.0
3159,1254,103.216,-63.0,865.0,1000,108.58,-91.0,858.0,1101,71.239,-61.0,481.0,846,92.284,-69.0,766.0,1024,49.778,-81.0,553.0
3160,1254,111.064,-97.0,927.0,1000,106.659,-59.0,794.0,1101,75.242,-72.0,598.0,846,85.544,-83.0,633.0,1024,54.957,-58.0,762.0
3161,1254,101.907,-88.0,824.0,1000,110.868,-49.0,1017.0,1101,77.752,-100.0,572.0,846,84.823,-68.0,711.0,1024,55.396,-61.0,504.0
3162,1254,102.53,-67.0,937.0,1000,107.369,-57.0,883.0,1101,83.374,-76.0,597.0,846,88.443,-105.0,644.0,1024,57.117,-72.0,551.0
3163,1254,104.238,-64.0,927.0,1000,111.017,-69.0,937.0,1101,77.754,-66.0,468.0,846,87.415,-73.0,730.0,1024,57.956,-58.0,565.0
3164,1254,102.237,-82.0,901.0,1000,104.323,-54.0,1030.0,1101,72.289,-81.0,605.0,846,80.433,-63.0,680.0,1024,53.362,-69.0,532.0
3165,1254,105.211,-67.0,964.0,1000,102.83,-48.0,997.0,1101,74.277,-68.0,456.0,846,90.658,-85.0,762.0,1024,55.3,-72.0,797.0
3166,1254,98.616,-75.0,912.0,1000,107.77,-72.0,851.0,1101,72.886,-91.0,606.0,846,84.323,-72.0,679.0,1024,56.931,-51.0,665.0
3167,1254,100.728,-73.0,711.0,1000,112.625,-56.0,838.0,1101,73.267,-75.0,495.0,846,89.148,-89.0,809.0,1024,51.962,-55.0,533.0
3168,1254,108.081,-87.0,842.0,1000,113.812,-75.0,862.0,1101,76.455,-62.0,657.0,846,84.804,-73.0,722.0,1024,55.747,-51.0,493.0
3169,1254,110.998,-74.0,909.0,1000,101.871,-64.0,827.0,1101,77.745,-81.0,433.0,846,91.26,-106.0,803.0,1024,54.458,-41.0,542.0
3170,1254,107.337,-89.0,851.0,1000,110.397,-74.0,886.0,1101,79.496,-92.0,527.0,846,83.961,-89.0,758.0,1024,54.437,-53.0,441.0
3171,1254,108.264,-80.0,938.0,1000,103.576,-71.0,1083.0,1101,74.649,-76.0,488.0,846,82.002,-95.0,710.0,1024,56.925,-67.0,624.0
3172,1254,105.922,-94.0,832.0,1000,103.772,-52.0,895.0,1101,77.051,-91.0,500.0,846,83.689,-57.0,779.0,1024,54.003,-77.0,458.0
3173,1254,105.112,-72.0,893.0,1000,111.54,-63.0,1023.0,1101,78.61,-61.0,528.0,846,94.556,-80.0,758.0,1024,55.531,-71.0,480.0
3174,1254,101.507,-96.0,805.0,1000,105.484,-81.0,807.0,1101,75.043,-62.0,481.0,846,87.967,-94.0,804.0,1024,56.685,-78.0,445.0
3175,1254,105.023,-86.0,889.0,1000,104.494,-86.0,980.0,1101,73.553,-63.0,526.0,846,86.022,-75.0,752.0,1024,53.312,-62.0,558.0
3176,1254,110.123,-101.0,961.0,1000,113.027,-61.0,936.0,1101,73.797,-62.0,501.0,846,84.634,-51.0,865.0,1024,55.465,-72.0,475.0
3177,1254,105.077,-62.0,1001.0,1000,99.094,-59.0,903.0,1101,71.534,-75.0,449.0,846,89.788,-69.0,723.0,1024,57.61,-48.0,516.0
3178,1254,106.826,-97.0,780.0,1000,107.214,-48.0,757.0,1101,76.152,-68.0,486.0,846,89.9,-61.0,920.0,1024,53.927,-80.0,634.0
3179,1254,105.608,-101.0,816.0,1000,108.153,-82.0,1018.0,1101,73.277,-65.0,456.0,846,92.629,-87.0,928.0,1024,57.491,-58.0,463.0
3180,1254,104.433,-65.0,856.0,1000,111.785,-71.0,895.0,1101,78.609,-66.0,501.0,846,82.668,-76.0,769.0,1024,60.188,-62.0,732.0
3181,1254,103.167,-96.0,916.0,1000,113.41,-53.0,835.0,1101,74.632,-66.0,476.0,846,82.746,-69.0,751.0,1024,62.534,-90.0,803.0
3182,1254,99.549,-54.0,970.0,1000,104.942,-75.0,797.0,1101,75.16,-66.0,665.0,846,83.467,-90.0,779.0,1024,50.939,-51.0,458.0
3183,1254,107.451,-75.0,832.0,1000,105.793,-78.0,853.0,1101,77.719,-79.0,508.0,846,86.279,-64.0,903.0,1024,56.961,-63.0,664.0
3184,1254,109.614,-92.0,961.0,1000,117.72,-57.0,959.0,1101,77.737,-96.0,483.0,846,85.946,-65.0,815.0,1024,58.545,-103.0,689.0
3185,1254,106.27,-101.0,884.0,1000,121.046,-74.0,933.0,1101,76.164,-72.0,542.0,846,89.116,-103.0,692.0,1024,56.355,-80.0,447.0
3186,1254,105.21,-107.0,1074.0,1000,107.973,-58.0,810.0,1101,71.831,-86.0,599.0,846,88.466,-52.0,904.0,1024,55.364,-57.0,597.0
3187,1254,102.775,-85.0,1106.0,1000,111.846,-53.0,826.0,1101,76.947,-58.0,495.0,846,84.866,-86.0,749.0,1024,55.883,-52.0,575.0
3188,1254,108.651,-116.0,935.0,1000,107.219,-76.0,944.0,1101,76.278,-76.0,456.0,846,83.727,-83.0,881.0,1024,53.474,-64.0,554.0
3189,1254,109.99,-86.0,955.0,1000,112.981,-108.0,872.0,1101,72.689,-73.0,542.0,846,86.799,-66.0,708.0,1024,60.227,-58.0,540.0
3190,1254,98.782,-85.0,1018.0,1000,102.955,-68.0,840.0,1101,74.709,-71.0,472.0,846,91.491,-82.0,662.0,1024,53.162,-57.0,448.0
3191,1254,108.77,-116.0,993.0,1000,100.292,-75.0,903.0,1101,73.669,-68.0,533.0,846,89.072,-77.0,762.0,1024,59.468,-58.0,582.0
3192,1254,106.057,-90.0,1019.0,1000,107.414,-42.0,778.0,1101,72.97,-58.0,426.0,846,96.717,-61.0,632.0,1024,51.629,-57.0,528.0
3193,1254,105.381,-102.0,932.0,1000,110.083,-89.0,827.0,1101,69.772,-64.0,531.0,846,84.917,-59.0,701.0,1024,56.011,-52.0,511.0
3194,1254,105.18,-83.0,844.0,1000,104.359,-67.0,997.0,1101,72.782,-84.0,534.0,846,89.483,-75.0,670.0,1024,52.331,-72.0,568.0
3195,1254,108.344,-66.0,1077.0,1000,109.83,-106.0,880.0,1101,72.665,-62.0,647.0,846,90.182,-76.0,775.0,1024,56.707,-60.0,564.0
3196,1254,101.545,-82.0,714.0,1000,110.751,-48.0,1057.0,1101,70.007,-61.0,586.0,846,84.13,-79.0,855.0,1024,56.22,-64.0,639.0
3197,1254,104.892,-77.0,807.0,1000,106.253,-53.0,814.0,1101,78.473,-112.0,517.0,846,83.033,-79.0,695.0,1024,55.518,-57.0,555.0
3198,1254,106.729,-100.0,904.0,1000,109.967,-77.0,877.0,1101,80.163,-64.0,461.0,846,88.365,-69.0,827.0,1024,55.022,-54.0,463.0
3199,1254,107.526,-76.0,833.0,1000,106.987,-54.0,749.0,1101,77.179,-63.0,469.0,846,84.411,-82.0,747.0,1024,57.274,-93.0,565.0
3200,1254,102.818,-93.0,1004.0,1000,116.585,-45.0,907.0,1101,69.459,-64.0,471.0,846,84.389,-141.0,807.0,1024,57.011,-67.0,538.0
3201,1254,107.301,-94.0,1033.0,1000,115.461,-52.0,821.0,1101,76.075,-88.0,589.0,846,93.411,-59.0,906.0,1024,57.146,-71.0,451.0
3202,1254,113.108,-79.0,798.0,1000,123.368,-55.0,832.0,1101,89.895,-74.0,451.0,846,102.391,-75.0,655.0,1024,68.404,-78.0,658.0
3203,1254,120.29,-78.0,843.0,1000,116.529,-58.0,869.0,1101,86.202,-54.0,578.0,846,111.284,-46.0,806.0,1024,81.396,-81.0,556.0
3204,1254,121.328,-103.0,849.0,1000,121.458,-68.0,901.0,1101,85.439,-58.0,564.0,846,95.783,-69.0,900.0,1024,82.79,-48.0,599.0
3205,1254,115.574,-61.0,867.0,1000,120.504,-49.0,881.0,1101,84.495,-66.0,562.0,846,99.811,-77.0,815.0,1024,83.73,-104.0,621.0
3206,1254,118.643,-84.0,852.0,1000,115.739,-81.0,767.0,1101,75.745,-80.0,476.0,846,100.436,-84.0,862.0,1024,78.062,-54.0,628.0
3207,1254,116.172,-96.0,920.0,1000,110.909,-62.0,999.0,1101,79.229,-60.0,461.0,846,97.444,-76.0,788.0,1024,71.729,-100.0,506.0
3208,1254,109.038,-76.0,775.0,1000,114.327,-76.0,812.0,1101,78.817,-112.0,457.0,846,96.785,-89.0,929.0,1024,73.77,-64.0,797.0
3209,1254,117.561,-107.0,931.0,1000,115.324,-59.0,848.0,1101,83.455,-101.0,527.0,846,94.771,-84.0,847.0,1024,75.27,-84.0,636.0
3210,1254,113.145,-67.0,853.0,1000,114.083,-68.0,888.0,1101,83.887,-58.0,417.0,846,93.326,-84.0,872.0,1024,69.462,-71.0,546.0
3211,1254,103.726,-91.0,868.0,1000,112.335,-52.0,928.0,1101,80.137,-62.0,422.0,846,90.907,-112.0,793.0,1024,71.841,-108.0,490.0
3212,1254,109.843,-73.0,922.0,1000,112.664,-103.0,1019.0,1101,73.731,-79.0,527.0,846,89.087,-71.0,923.0,1024,72.096,-77.0,627.0
3213,1254,102.78,-109.0,991.0,1000,109.295,-42.0,884.0,1101,78.939,-73.0,581.0,846,89.03,-62.0,761.0,1024,69.677,-93.0,610.0
3214,1254,113.378,-83.0,917.0,1000,115.183,-43.0,832.0,1101,71.876,-84.0,449.0,846,91.908,-73.0,926.0,1024,68.479,-85.0,572.0
3215,1254,111.411,-80.0,954.0,1000,110.753,-64.0,838.0,1101,75.855,-54.0,587.0,846,94.784,-107.0,834.0,1024,65.949,-81.0,583.0
3216,1254,102.966,-66.0,845.0,1000,108.1,-76.0,851.0,1101,74.329,-68.0,438.0,846,88.121,-93.0,771.0,1024,67.338,-54.0,602.0
3217,1254,114.444,-90.0,936.0,1000,105.848,-48.0,897.0,1101,81.438,-56.0,431.0,846,88.5,-85.0,815.0,1024,68.728,-75.0,607.0
3218,1254,113.621,-86.0,811.0,1000,106.231,-66.0,833.0,1101,73.552,-59.0,483.0,846,90.969,-77.0,799.0,1024,63.685,-81.0,530.0
3219,1254,107.762,-87.0,932.0,1000,115.839,-90.0,827.0,1101,75.535,-90.0,554.0,846,91.232,-64.0,858.0,1024,60.546,-69.0,504.0
3220,1254,109.145,-60.0,800.0,1000,109.959,-67.0,857.0,1101,74.853,-55.0,550.0,846,87.545,-106.0,760.0,1024,62.032,-81.0,504.0
3221,1254,103.603,-75.0,888.0,1000,115.825,-59.0,775.0,1101,74.227,-54.0,535.0,846,87.336,-82.0,689.0,1024,64.151,-88.0,756.0
3222,1254,107.57,-65.0,948.0,1000,114.928,-51.0,912.0,1101,73.101,-71.0,520.0,846,88.286,-83.0,637.0,1024,58.537,-56.0,440.0
3223,1254,110.679,-72.0,892.0,1000,111.6,-57.0,829.0,1101,77.08,-62.0,643.0,846,86.92,-77.0,775.0,1024,57.69,-58.0,556.0
3224,1254,100.269,-61.0,920.0,1000,114.025,-54.0,826.0,1101,74.67,-63.0,593.0,846,91.478,-76.0,1046.0,1024,63.328,-62.0,555.0
3225,1254,104.99,-70.0,993.0,1000,104.69,-93.0,921.0,1101,74.18,-72.0,605.0,846,86.266,-69.0,754.0,1024,61.74,-62.0,532.0
3226,1254,99.869,-88.0,1025.0,1000,115.952,-72.0,867.0,1101,72.56,-61.0,521.0,846,88.764,-77.0,906.0,1024,61.039,-60.0,611.0
3227,1254,105.315,-122.0,854.0,1000,109.758,-48.0,799.0,1101,71.909,-75.0,542.0,846,93.131,-114.0,851.0,1024,58.939,-80.0,768.0
3228,1254,104.281,-97.0,725.0,1000,114.145,-51.0,737.0,1101,79.2,-65.0,583.0,846,83.409,-71.0,988.0,1024,57.848,-85.0,619.0
3229,1254,103.793,-75.0,882.0,1000,114.284,-63.0,818.0,1101,75.251,-50.0,542.0,846,91.397,-120.0,913.0,1024,59.426,-88.0,556.0
3230,1254,110.596,-73.0,865.0,1000,113.556,-43.0,937.0,1101,76.132,-60.0,446.0,846,82.942,-110.0,899.0,1024,60.949,-57.0,680.0
3231,1254,110.029,-72.0,901.0,1000,105.559,-46.0,1004.0,1101,74.162,-76.0,451.0,846,83.986,-101.0,908.0,1024,60.181,-57.0,513.0
3232,1254,107.741,-76.0,877.0,1000,105.661,-68.0,862.0,1101,75.163,-107.0,614.0,846,91.486,-75.0,872.0,1024,55.379,-62.0,679.0
3233,1254,108.053,-77.0,923.0,1000,100.909,-53.0,893.0,1101,71.712,-67.0,441.0,846,90.247,-70.0,871.0,1024,62.329,-63.0,676.0
3234,1254,101.974,-62.0,906.0,1000,106.587,-49.0,876.0,1101,71.49,-75.0,464.0,846,87.6,-71.0,803.0,1024,54.527,-89.0,580.0
3235,1254,102.742,-74.0,803.0,1000,114.653,-39.0,822.0,1101,76.113,-86.0,542.0,846,86.058,-84.0,924.0,1024,57.468,-66.0,588.0
3236,1254,111.089,-57.0,860.0,1000,103.243,-66.0,818.0,1101,72.556,-55.0,576.0,846,88.467,-73.0,902.0,1024,61.052,-72.0,599.0
3237,1254,106.551,-59.0,904.0,1000,114.068,-50.0,910.0,1101,74.675,-72.0,556.0,846,89.004,-94.0,813.0,1024,60.058,-64.0,689.0
3238,1254,104.522,-54.0,999.0,1000,105.31,-59.0,949.0,1101,78.829,-66.0,515.0,846,89.546,-70.0,811.0,1024,58.965,-81.0,572.0
3239,1254,105.285,-60.0,836.0,1000,107.633,-59.0,974.0,1101,71.687,-57.0,953.0,846,91.572,-62.0,847.0,1024,53.916,-83.0,584.0
3240,1254,104.597,-101.0,962.0,1000,107.741,-54.0,921.0,1101,76.49,-80.0,527.0,846,90.983,-78.0,923.0,1024,58.064,-53.0,582.0
3241,1254,102.345,-139.0,1060.0,1000,114.97,-57.0,767.0,1101,71.054,-55.0,451.0,846,89.508,-71.0,1018.0,1024,54.708,-82.0,526.0
3242,1254,109.873,-56.0,847.0,1000,112.014,-73.0,863.0,1101,77.829,-65.0,501.0,846,88.996,-81.0,1023.0,1024,61.48,-74.0,472.0
3243,1254,110.316,-63.0,959.0,1000,114.532,-73.0,868.0,1101,75.787,-57.0,429.0,846,87.967,-83.0,920.0,1024,54.841,-62.0,598.0
3244,1254,103.729,-69.0,953.0,1000,111.653,-61.0,869.0,1101,73.49,-71.0,462.0,846,86.138,-87.0,696.0,1024,55.429,-60.0,494.0
3245,1254,108.935,-84.0,959.0,1000,109.771,-69.0,746.0,1101,72.578,-67.0,434.0,846,92.443,-84.0,965.0,1024,54.906,-60.0,472.0
3246,1254,106.415,-77.0,855.0,1000,106.321,-63.0,890.0,1101,71.16,-78.0,463.0,846,86.208,-89.0,783.0,1024,56.674,-55.0,622.0
3247,1254,111.501,-80.0,979.0,1000,111.699,-71.0,890.0,1101,74.344,-60.0,557.0,846,83.162,-77.0,835.0,1024,54.751,-57.0,572.0
3248,1254,109.896,-57.0,735.0,1000,110.403,-51.0,743.0,1101,70.847,-59.0,457.0,846,88.791,-87.0,989.0,1024,58.812,-64.0,581.0
3249,1254,104.658,-62.0,1103.0,1000,116.383,-54.0,822.0,1101,71.955,-49.0,591.0,846,87.346,-82.0,1001.0,1024,55.778,-67.0,464.0
3250,1254,105.734,-79.0,869.0,1000,119.683,-77.0,795.0,1101,73.632,-92.0,524.0,846,83.48,-66.0,897.0,1024,52.641,-119.0,507.0
3251,1254,103.321,-137.0,946.0,1000,110.619,-95.0,883.0,1101,71.124,-49.0,421.0,846,88.254,-73.0,788.0,1024,56.426,-65.0,669.0
3252,1254,110.59,-78.0,966.0,1000,107.663,-57.0,768.0,1101,68.871,-67.0,551.0,846,82.176,-78.0,805.0,1024,56.26,-85.0,532.0
3253,1254,104.527,-74.0,868.0,1000,107.92,-61.0,822.0,1101,77.19,-64.0,540.0,846,87.418,-82.0,892.0,1024,55.645,-143.0,643.0
3254,1254,103.249,-95.0,805.0,1000,105.198,-66.0,844.0,1101,71.643,-56.0,421.0,846,80.469,-56.0,841.0,1024,59.973,-90.0,545.0
3255,1254,104.565,-75.0,996.0,1000,114.174,-52.0,765.0,1101,75.321,-61.0,557.0,846,82.967,-87.0,798.0,1024,55.332,-64.0,471.0
3256,1254,104.199,-106.0,870.0,1000,112.587,-64.0,870.0,1101,70.77,-75.0,459.0,846,88.687,-96.0,846.0,1024,60.811,-67.0,616.0
3257,1254,104.379,-67.0,835.0,1000,107.519,-74.0,927.0,1101,77.954,-70.0,535.0,846,85.199,-76.0,868.0,1024,60.054,-79.0,437.0
3258,1254,108.869,-79.0,1135.0,1000,106.987,-77.0,796.0,1101,75.371,-66.0,478.0,846,81.292,-65.0,820.0,1024,54.521,-75.0,683.0
3259,1254,107.955,-72.0,983.0,1000,107.129,-61.0,968.0,1101,82.712,-62.0,599.0,846,89.024,-63.0,844.0,1024,55.015,-58.0,675.0
3260,1254,105.703,-76.0,918.0,1000,107.677,-92.0,754.0,1101,77.824,-59.0,459.0,846,91.837,-112.0,938.0,1024,55.05,-86.0,594.0
3261,1254,99.244,-62.0,882.0,1000,113.054,-55.0,962.0,1101,74.905,-77.0,504.0,846,85.23,-61.0,819.0,1024,51.643,-93.0,470.0
3262,1254,106.625,-69.0,968.0,1000,111.444,-91.0,839.0,1101,71.628,-71.0,475.0,846,90.988,-75.0,914.0,1024,55.331,-58.0,540.0
3263,1254,106.844,-71.0,978.0,1000,109.636,-68.0,779.0,1101,70.548,-52.0,513.0,846,83.135,-64.0,629.0,1024,55.247,-103.0,467.0
3264,1254,104.045,-74.0,823.0,1000,109.275,-44.0,826.0,1101,74.368,-59.0,562.0,846,89.699,-78.0,992.0,1024,57.016,-79.0,541.0
3265,1254,107.41,-94.0,843.0,1000,108.563,-50.0,810.0,1101,75.248,-73.0,524.0,846,91.629,-146.0,958.0,1024,53.891,-68.0,489.0
3266,1254,107.328,-69.0,982.0,1000,108.051,-83.0,1067.0,1101,70.628,-62.0,458.0,846,87.449,-78.0,778.0,1024,63.296,-75.0,636.0
3267,1254,107.588,-51.0,911.0,1000,106.016,-60.0,997.0,1101,76.331,-51.0,464.0,846,87.196,-57.0,748.0,1024,57.393,-77.0,678.0
3268,1254,106.771,-75.0,933.0,1000,105.268,-73.0,1119.0,1101,76.07,-61.0,521.0,846,85.937,-51.0,946.0,1024,54.165,-66.0,754.0
3269,1254,98.261,-75.0,941.0,1000,109.966,-82.0,848.0,1101,75.752,-89.0,451.0,846,86.956,-96.0,787.0,1024,58.744,-61.0,698.0
3270,1254,103.666,-72.0,954.0,1000,111.256,-107.0,1060.0,1101,76.638,-60.0,619.0,846,88.252,-60.0,809.0,1024,55.816,-65.0,553.0
3271,1254,105.569,-106.0,1001.0,1000,106.326,-55.0,852.0,1101,75.104,-57.0,502.0,846,87.019,-94.0,750.0,1024,61.908,-68.0,499.0
3272,1254,105.612,-87.0,1049.0,1000,106.375,-68.0,697.0,1101,78.049,-79.0,461.0,846,86.41,-63.0,736.0,1024,56.19,-44.0,664.0
3273,1254,101.022,-75.0,886.0,1000,107.041,-48.0,957.0,1101,75.655,-60.0,565.0,846,90.813,-83.0,800.0,1024,54.901,-95.0,726.0
3274,1254,110.334,-60.0,800.0,1000,111.686,-73.0,740.0,1101,73.224,-62.0,424.0,846,83.278,-76.0,810.0,1024,54.941,-79.0,528.0
3275,1254,109.075,-81.0,942.0,1000,111.003,-68.0,813.0,1101,69.941,-90.0,450.0,846,91.669,-88.0,632.0,1024,62.309,-55.0,523.0
3276,1254,102.624,-78.0,852.0,1000,109.716,-57.0,990.0,1101,74.599,-41.0,432.0,846,87.858,-86.0,976.0,1024,56.795,-43.0,595.0
3277,1254,108.187,-68.0,892.0,1000,116.113,-54.0,870.0,1101,68.136,-63.0,409.0,846,85.92,-58.0,796.0,1024,52.998,-55.0,586.0
3278,1254,109.149,-66.0,784.0,1000,103.47,-44.0,772.0,1101,73.19,-59.0,602.0,846,83.317,-83.0,810.0,1024,54.865,-63.0,645.0
3279,1254,104.338,-74.0,987.0,1000,110.983,-70.0,843.0,1101,74.639,-64.0,484.0,846,85.07,-51.0,880.0,1024,54.702,-69.0,669.0
3280,1254,100.775,-71.0,983.0,1000,107.819,-96.0,853.0,1101,74.629,-76.0,511.0,846,80.969,-56.0,595.0,1024,56.811,-71.0,514.0
3281,1254,104.755,-67.0,1026.0,1000,111.194,-44.0,818.0,1101,73.468,-88.0,583.0,846,89.426,-80.0,976.0,1024,57.031,-56.0,635.0
3282,1254,104.297,-69.0,905.0,1000,108.306,-80.0,689.0,1101,78.709,-74.0,468.0,846,88.686,-76.0,838.0,1024,56.055,-74.0,447.0
3283,1254,105.427,-104.0,938.0,1000,105.674,-46.0,775.0,1101,76.182,-68.0,416.0,846,87.911,-77.0,649.0,1024,54.208,-60.0,838.0
3284,1254,105.944,-51.0,958.0,1000,111.253,-73.0,791.0,1101,75.485,-60.0,559.0,846,90.961,-62.0,920.0,1024,57.365,-50.0,560.0
3285,1254,110.155,-77.0,941.0,1000,105.461,-105.0,983.0,1101,74.344,-65.0,543.0,846,84.708,-77.0,691.0,1024,54.944,-94.0,631.0
3286,1254,107.998,-77.0,921.0,1000,111.128,-63.0,782.0,1101,71.764,-67.0,528.0,846,89.959,-103.0,920.0,1024,52.587,-52.0,521.0
3287,1254,106.013,-80.0,911.0,1000,101.826,-58.0,748.0,1101,79.62,-82.0,574.0,846,92.34,-65.0,935.0,1024,53.931,-92.0,559.0
3288,1254,108.57,-112.0,921.0,1000,108.471,-56.0,807.0,1101,73.191,-57.0,501.0,846,88.578,-125.0,912.0,1024,50.275,-57.0,613.0
3289,1254,99.8,-66.0,962.0,1000,110.396,-54.0,746.0,1101,74.256,-65.0,465.0,846,86.956,-62.0,631.0,1024,55.317,-60.0,716.0
3290,1254,105.964,-69.0,820.0,1000,103.122,-75.0,937.0,1101,75.917,-68.0,499.0,846,80.311,-83.0,923.0,1024,52.018,-63.0,571.0
3291,1254,103.474,-70.0,832.0,1000,109.907,-62.0,937.0,1101,71.159,-98.0,382.0,846,92.098,-71.0,745.0,1024,53.068,-83.0,492.0
3292,1254,105.412,-69.0,981.0,1000,107.403,-59.0,841.0,1101,75.382,-103.0,468.0,846,87.428,-62.0,778.0,1024,55.36,-66.0,512.0
3293,1254,106.102,-81.0,805.0,1000,111.708,-72.0,950.0,1101,71.825,-67.0,529.0,846,87.041,-87.0,777.0,1024,55.632,-80.0,639.0
3294,1254,104.929,-84.0,908.0,1000,106.049,-82.0,727.0,1101,70.129,-55.0,428.0,846,87.398,-69.0,816.0,1024,52.987,-73.0,625.0
3295,1254,104.255,-65.0,1162.0,1000,109.605,-55.0,1024.0,1101,79.071,-62.0,614.0,846,91.173,-71.0,785.0,1024,58.006,-77.0,520.0
3296,1254,104.604,-82.0,1035.0,1000,105.885,-74.0,912.0,1101,75.081,-65.0,572.0,846,84.778,-84.0,621.0,1024,54.314,-47.0,493.0
3297,1254,102.826,-74.0,948.0,1000,113.775,-87.0,869.0,1101,70.072,-46.0,402.0,846,84.855,-76.0,679.0,1024,59.856,-51.0,760.0
3298,1254,107.494,-54.0,856.0,1000,114.02,-63.0,905.0,1101,76.825,-65.0,365.0,846,89.113,-76.0,861.0,1024,57.912,-80.0,590.0
3299,1254,103.95,-75.0,957.0,1000,102.878,-58.0,695.0,1101,74.692,-74.0,495.0,846,94.105,-71.0,878.0,1024,56.983,-86.0,678.0
3300,1254,105.069,-82.0,945.0,1000,111.214,-73.0,869.0,1101,69.537,-73.0,463.0,846,85.0,-62.0,755.0,1024,55.107,-72.0,624.0
3301,1254,108.521,-64.0,916.0,1000,117.513,-56.0,979.0,1101,73.807,-65.0,475.0,846,87.613,-123.0,860.0,1024,50.411,-72.0,520.0
3302,1254,109.155,-85.0,966.0,1000,116.246,-53.0,914.0,1101,72.902,-70.0,433.0,846,86.364,-94.0,889.0,1024,51.73,-83.0,672.0
3303,1254,103.044,-93.0,1023.0,1000,109.248,-62.0,923.0,1101,76.108,-53.0,548.0,846,89.181,-88.0,871.0,1024,53.975,-67.0,653.0
3304,1254,109.462,-71.0,898.0,1000,105.946,-60.0,968.0,1101,71.649,-51.0,561.0,846,82.589,-64.0,692.0,1024,53.668,-107.0,549.0
3305,1254,103.12,-72.0,866.0,1000,114.073,-65.0,933.0,1101,70.345,-64.0,464.0,846,86.382,-67.0,847.0,1024,55.929,-68.0,608.0
